start,start_value,end,end_value,pivot,pivot_value,u,u_value,segment,diff
8.635888860002295,-0.8453781660026533,9.9,0.22402374469936714,8.642805822557795,-0.8454712460375577,8.649189806142418,-0.8455513015408839,1.2641111399977056,0.9941052241032661
8.642805822557795,-0.8454712460375577,9.9,0.22402374469936714,8.649189806142418,-0.8455513015408839,8.65508290577223,-0.8456201306254828,1.257194177442205,0.9945282006173024
8.649189806142418,-0.8455513015408839,9.9,0.22402374469936714,8.65508290577223,-0.8456201306254828,8.660523750182612,-0.8456792881991523,1.250810193857582,0.9949220385369494
8.65508290577223,-0.8456201306254828,9.9,0.22402374469936714,8.660523750182612,-0.8456792881991523,8.665547806531366,-0.8457301178204453,1.2449170942277696,0.9952885740308547
8.660523750182612,-0.8456792881991523,9.9,0.22402374469936714,8.665547806531366,-0.8457301178204453,8.67018765521065,-0.8457737795917637,1.239476249817388,0.9956295528147143
8.665547806531366,-0.8457301178204453,9.9,0.22402374469936714,8.67018765521065,-0.8457737795917637,8.674473239082173,-0.8458112745488989,1.234452193468634,0.9959466295949648
8.67018765521065,-0.8457737795917637,9.9,0.22402374469936714,8.674473239082173,-0.8458112745488989,8.678432089210792,-0.8458434659445092,1.2298123447893499,0.9962413702986367
8.674473239082173,-0.8458112745488989,9.9,0.22402374469936714,8.678432089210792,-0.8458434659445092,8.682089529782925,-0.8458710977943942,1.2255267609178269,0.996515253819267
8.678432089210792,-0.8458434659445092,9.9,0.22402374469936714,8.682089529782925,-0.8458710977943942,8.685468864191298,-0.8458948110142667,1.221567910789208,0.9967696746779694
8.682089529782925,-0.8458710977943942,9.9,0.22402374469936714,8.685468864191298,-0.8458948110142667,8.688591544244357,-0.8459151574421733,1.2179104702170758,0.9970059457686891
8.685468864191298,-0.8458948110142667,9.9,0.22402374469936714,8.688591544244357,-0.8459151574421733,8.691477324147927,-0.8459326120087753,1.214531135808702,0.9972253014560493
8.688591544244357,-0.8459151574421733,9.9,0.22402374469936714,8.691477324147927,-0.8459326120087753,8.694144400773718,-0.8459475832886573,1.2114084557556435,0.9974289007823753
8.691477324147927,-0.8459326120087753,9.9,0.22402374469936714,8.694144400773718,-0.8459475832886573,8.69660954154365,-0.8459604226387963,1.2085226758520733,0.9976178308068931
8.694144400773718,-0.8459475832886573,9.9,0.22402374469936714,8.69660954154365,-0.8459604226387963,8.69888820112596,-0.8459714321061034,1.2058555992262825,0.9977931099853709
8.69660954154365,-0.8459604226387963,9.9,0.22402374469936714,8.69888820112596,-0.8459714321061034,8.700994628008615,-0.8459808712640526,1.2033904584563508,0.9979556915674536
8.69888820112596,-0.8459714321061034,9.9,0.22402374469936714,8.700994628008615,-0.8459808712640526,8.702941961906431,-0.8459889631188456,1.2011117988740398,0.998106466968972
8.700994628008615,-0.8459808712640526,9.9,0.22402374469936714,8.702941961906431,-0.8459889631188456,8.704742322854216,-0.8459958992080999,1.199005371991385,0.9982462690944927
8.702941961906431,-0.8459889631188456,9.9,0.22402374469936714,8.704742322854216,-0.8459958992080999,8.706406892757775,-0.8460018439995813,1.1970580380935694,0.9983758755854603
8.704742322854216,-0.8459958992080999,9.9,0.22402374469936714,8.706406892757775,-0.8460018439995813,8.707945990088007,-0.8460069386837717,1.1952576771457846,0.9984960119806288
8.706406892757775,-0.8460018439995813,9.9,0.22402374469936714,8.707945990088007,-0.8460069386837717,8.709369138343433,-0.8460113044419928,1.1935931072422257,0.9986073547692798
8.707945990088007,-0.8460069386837717,9.9,0.22402374469936714,8.709369138343433,-0.8460113044419928,8.710685128832461,-0.8460150452611579,1.1920540099119936,0.9987105343346124
8.709369138343433,-0.8460113044419928,9.9,0.22402374469936714,8.710685128832461,-0.8460150452611579,8.711902078289473,-0.8460182503569204,1.190630861656567,0.9988061377726235
8.710685128832461,-0.8460150452611579,9.9,0.22402374469936714,8.711902078289473,-0.8460182503569204,8.713027481768254,-0.84602099625877,1.1893148711675394,0.9988947115924774
8.711902078289473,-0.8460182503569204,9.9,0.22402374469936714,8.713027481768254,-0.84602099625877,8.714068261233058,-0.8460233486035421,1.1880979217105274,0.998976764281256
8.713027481768254,-0.84602099625877,9.9,0.22402374469936714,8.714068261233058,-0.8460233486035421,8.715030810213834,-0.8460253636775323,1.1869725182317463,0.9990527687506087
8.714068261233058,-0.8460233486035421,9.9,0.22402374469936714,8.715030810213834,-0.8460253636775323,8.715921034865792,-0.8460270897420094,1.1859317387669428,0.9991231646488716
8.715030810213834,-0.8460253636775323,9.9,0.22402374469936714,8.715921034865792,-0.8460270897420094,8.71674439173656,-0.8460285681721874,1.184969189786166,0.9991883605528784
8.715921034865792,-0.8460270897420094,9.9,0.22402374469936714,8.71674439173656,-0.8460285681721874,8.717505922521816,-0.8460298344356298,1.1840789651342085,0.9992487360349697
8.71674439173656,-0.8460285681721874,9.9,0.22402374469936714,8.717505922521816,-0.8460298344356298,8.718210286057827,-0.8460309189324904,1.1832556082634405,0.9993046436132959
8.717505922521816,-0.8460298344356298,9.9,0.22402374469936714,8.718210286057827,-0.8460309189324904,8.718861787784322,-0.8460318477169301,1.182494077478184,0.9993564105845447
8.718210286057827,-0.8460309189324904,9.9,0.22402374469936714,8.718861787784322,-0.8460318477169301,8.719464406885272,-0.846032643116366,1.1817897139421731,0.9994043407494159
8.718861787784322,-0.8460318477169301,9.9,0.22402374469936714,8.719464406885272,-0.846032643116366,8.720021821295227,-0.8460333242629113,1.1811382122156786,0.9994487160289107
8.719464406885272,-0.846032643116366,9.9,0.22402374469936714,8.720021821295227,-0.8460333242629113,8.720537430753796,-0.8460339075493735,1.1805355931147279,0.999489797980695
8.720021821295227,-0.8460333242629113,9.9,0.22402374469936714,8.720537430753796,-0.8460339075493735,8.721014378054818,-0.8460344070204385,1.1799781787047738,0.9995278292215796
8.720537430753796,-0.8460339075493735,9.9,0.22402374469936714,8.721014378054818,-0.8460344070204385,8.721455568647581,-0.8460348347082127,1.1794625692462049,0.9995630347510875
8.721014378054818,-0.8460344070204385,9.9,0.22402374469936714,8.721455568647581,-0.8460348347082127,8.721863688716155,-0.8460352009199789,1.1789856219451824,0.9995956231986851
8.721455568647581,-0.8460348347082127,9.9,0.22402374469936714,8.721863688716155,-0.8460352009199789,8.722241221855173,-0.8460355144849432,1.1785444313524192,0.9996257879786223
8.721863688716155,-0.8460352009199789,9.9,0.22402374469936714,8.722241221855173,-0.8460355144849432,8.72259046446656,-0.846035782965794,1.1781363112838452,0.9996537083730431
8.722241221855173,-0.8460355144849432,9.9,0.22402374469936714,8.72259046446656,-0.846035782965794,8.72291353996263,-0.8460360128400572,1.1777587781448275,0.9996795505448718
8.72259046446656,-0.846035782965794,9.9,0.22402374469936714,8.72291353996263,-0.8460360128400572,8.723212411881448,-0.8460362096555543,1.1774095355334406,0.9997034684709062
8.72291353996263,-0.8460360128400572,9.9,0.22402374469936714,8.723212411881448,-0.8460362096555543,8.72348889599599,-0.8460363781636395,1.177086460037371,0.9997256048245581
8.723212411881448,-0.8460362096555543,9.9,0.22402374469936714,8.72348889599599,-0.8460363781636395,8.723744671493522,-0.8460365224333849,1.176787588118552,0.999746091787676
8.72348889599599,-0.8460363781636395,9.9,0.22402374469936714,8.723744671493522,-0.8460365224333849,8.723981291302177,-0.8460366459494292,1.1765111040040104,0.9997650518094062
8.723744671493522,-0.8460365224333849,9.9,0.22402374469936714,8.723981291302177,-0.8460366459494292,8.724200191631883,-0.8460367516958202,1.1762553285064783,0.9997825983140647
8.723981291302177,-0.8460366459494292,9.9,0.22402374469936714,8.724200191631883,-0.8460367516958202,8.724402700781923,-0.8460368422278473,1.176018708697823,0.9997988363555763
8.724200191631883,-0.8460367516958202,9.9,0.22402374469936714,8.724402700781923,-0.8460368422278473,8.724590047283277,-0.8460369197335852,1.175799808368117,0.9998138632250599
8.724402700781923,-0.8460368422278473,9.9,0.22402374469936714,8.724590047283277,-0.8460369197335852,8.7247633674191,-0.8460369860866164,1.1755972992180777,0.9998277690227554
8.724590047283277,-0.8460369197335852,9.9,0.22402374469936714,8.7247633674191,-0.8460369860866164,8.72492371217887,-0.8460370428911942,1.1754099527167234,0.9998406371795182
8.7247633674191,-0.8460369860866164,9.9,0.22402374469936714,8.72492371217887,-0.8460370428911942,8.725072053677028,-0.8460370915209268,1.1752366325808996,0.9998525449478939
8.72492371217887,-0.8460370428911942,9.9,0.22402374469936714,8.725072053677028,-0.8460370915209268,8.725209291092577,-0.8460371331519133,1.1750762878211312,0.9998635638514634
8.725072053677028,-0.8460370915209268,9.9,0.22402374469936714,8.725209291092577,-0.8460371331519133,8.725336256155016,-0.8460371687911243,1.1749279463229723,0.9998737601126868
8.725209291092577,-0.8460371331519133,9.9,0.22402374469936714,8.725336256155016,-0.8460371687911243,8.725453718220372,-0.8460371993007075,1.1747907089074232,0.9998831950367862
8.725336256155016,-0.8460371687911243,9.9,0.22402374469936714,8.725453718220372,-0.8460371993007075,8.725562388952113,-0.8460372254188039,1.1746637438449845,0.9998919253774514
8.725453718220372,-0.8460371993007075,9.9,0.22402374469936714,8.725562388952113,-0.8460372254188039,8.72566292667108,-0.8460372477773753,1.1745462817796284,0.999900003668308
8.725562388952113,-0.8460372254188039,9.9,0.22402374469936714,8.72566292667108,-0.8460372477773753,8.725755940339981,-0.8460372669174681,1.1744376110478871,0.9999074785443307
8.72566292667108,-0.8460372477773753,9.9,0.22402374469936714,8.725755940339981,-0.8460372669174681,8.725841993296807,-0.8460372833022892,1.1743370733289211,0.9999143950108373
8.725755940339981,-0.8460372669174681,9.9,0.22402374469936714,8.725841993296807,-0.8460372833022892,8.725921606652614,-0.8460372973283977,1.174244059660019,0.9999207947436775
8.725841993296807,-0.8460372833022892,9.9,0.22402374469936714,8.725921606652614,-0.8460372973283977,8.725995262491375,-0.8460373093352932,1.174158006703193,0.9999267162936716
8.725921606652614,-0.8460372973283977,9.9,0.22402374469936714,8.725995262491375,-0.8460373093352932,8.726063406766507,-0.8460373196136185,1.1740783933473864,0.9999321953643785
8.725995262491375,-0.8460373093352932,9.9,0.22402374469936714,8.726063406766507,-0.8460373196136185,8.726126452031018,-0.8460373284121925,1.1740047375086249,0.9999372649738051
8.726063406766507,-0.8460373196136185,9.9,0.22402374469936714,8.726126452031018,-0.8460373284121925,8.726184779946601,-0.8460373359440255,1.1739365932334938,0.9999419557068605
8.726126452031018,-0.8460373284121925,9.9,0.22402374469936714,8.726184779946601,-0.8460373359440255,8.726238743581385,-0.8460373423914694,1.1738735479689826,0.9999462958520293
8.726184779946601,-0.8460373359440255,9.9,0.22402374469936714,8.726238743581385,-0.8460373423914694,8.726288669566944,-0.8460373479106311,1.1738152200533989,0.9999503115853623
8.726238743581385,-0.8460373423914694,9.9,0.22402374469936714,8.726288669566944,-0.8460373479106311,8.726334860081293,-0.8460373526351481,1.173761256418615,0.9999540271468099
8.726288669566944,-0.8460373479106311,9.9,0.22402374469936714,8.726334860081293,-0.8460373526351481,8.726377594668735,-0.8460373566794217,1.173711330433056,0.9999574649569611
8.726334860081293,-0.8460373526351481,9.9,0.22402374469936714,8.726377594668735,-0.8460373566794217,8.726417131956037,-0.8460373601413862,1.1736651399187075,0.9999606457625901
8.726377594668735,-0.8460373566794217,9.9,0.22402374469936714,8.726417131956037,-0.8460373601413862,8.726453711196793,-0.8460373631048774,1.1736224053312654,0.9999635887733318
8.726417131956037,-0.8460373601413862,9.9,0.22402374469936714,8.726453711196793,-0.8460373631048774,8.726487553744155,-0.8460373656416633,1.1735828680439635,0.9999663117480356
8.726453711196793,-0.8460373631048774,9.9,0.22402374469936714,8.726487553744155,-0.8460373656416633,8.726518864375624,-0.8460373678131796,1.173546288803207,0.9999688311394513
8.726487553744155,-0.8460373656416633,9.9,0.22402374469936714,8.726518864375624,-0.8460373678131796,8.726547832543652,-0.8460373696720179,1.1735124462558453,0.9999711621538199
8.726518864375624,-0.8460373678131796,9.9,0.22402374469936714,8.726547832543652,-0.8460373696720179,8.726574633522397,-0.8460373712631983,1.1734811356243764,0.9999733188756806
8.726547832543652,-0.8460373696720179,9.9,0.22402374469936714,8.726574633522397,-0.8460373712631983,8.726599429463588,-0.8460373726252594,1.1734521674563485,0.9999753143300318
8.726574633522397,-0.8460373712631983,9.9,0.22402374469936714,8.726599429463588,-0.8460373726252594,8.726622370390428,-0.8460373737911909,1.1734253664776038,0.9999771605699082
8.726599429463588,-0.8460373726252594,9.9,0.22402374469936714,8.726622370390428,-0.8460373737911909,8.726643595083486,-0.8460373747892328,1.173400570536412,0.9999788687530539
8.726622370390428,-0.8460373737911909,9.9,0.22402374469936714,8.726643595083486,-0.8460373747892328,8.726663231952987,-0.8460373756435601,1.173377629609572,0.9999804491940638
8.726643595083486,-0.8460373747892328,9.9,0.22402374469936714,8.726663231952987,-0.8460373756435601,8.726681399809424,-0.8460373763748664,1.1733564049165146,0.9999819114558505
8.726663231952987,-0.8460373756435601,9.9,0.22402374469936714,8.726681399809424,-0.8460373763748664,8.726698208533609,-0.8460373770008652,1.1733367680470135,0.9999832643607528
8.726681399809424,-0.8460373763748664,9.9,0.22402374469936714,8.726698208533609,-0.8460373770008652,8.726713759830911,-0.8460373775367206,1.1733186001905764,0.999984516076772
8.726698208533609,-0.8460373770008652,9.9,0.22402374469936714,8.726713759830911,-0.8460373775367206,8.726728147750306,-0.8460373779954123,1.1733017914663915,0.9999856742029128
8.726713759830911,-0.8460373775367206,9.9,0.22402374469936714,8.726728147750306,-0.8460373779954123,8.7267414593585,-0.8460373783880527,1.1732862401690891,0.9999867456971298
8.726728147750306,-0.8460373779954123,9.9,0.22402374469936714,8.7267414593585,-0.8460373783880527,8.726753775163493,-0.8460373787241519,1.1732718522496945,0.9999877370765105
8.7267414593585,-0.8460373783880527,9.9,0.22402374469936714,8.726753775163493,-0.8460373787241519,8.72676516963734,-0.8460373790118517,1.1732585406415001,0.9999886542848796
8.726753775163493,-0.8460373787241519,9.9,0.22402374469936714,8.72676516963734,-0.8460373790118517,8.726775711759661,-0.8460373792581227,1.1732462248365074,0.999989502906166
